Amajyaruguru,Gakenke,Cyabingo,Muramba,Bukuba
Amajyaruguru,Gakenke,Cyabingo,Muramba,Gahama
Amajyaruguru,Gakenke,Cyabingo,Muramba,Gatare
Amajyaruguru,Gakenke,Cyabingo,Muramba,Musebeya
Amajyaruguru,Gakenke,Cyabingo,Muramba,Rugaragara
Amajyaruguru,Gakenke,Cyabingo,Muramba,Rwobe
Amajyaruguru,Gakenke,Cyabingo,Mutanda,Cyabingo
Amajyaruguru,Gakenke,Cyabingo,Mutanda,Gishubi
Amajyaruguru,Gakenke,Cyabingo,Mutanda,Kambare
Amajyaruguru,Gakenke,Cyabingo,Mutanda,Kanyamukenke
Amajyaruguru,Gakenke,Cyabingo,Mutanda,Mucaca
Amajyaruguru,Gakenke,Cyabingo,Mutanda,Mutanda
Amajyaruguru,Gakenke,Cyabingo,Rukore,Kigote
Amajyaruguru,Gakenke,Cyabingo,Rukore,Muramba
Amajyaruguru,Gakenke,Cyabingo,Rukore,Murehe
Amajyaruguru,Gakenke,Cyabingo,Rukore,Nyabisika
Amajyaruguru,Gakenke,Cyabingo,Rukore,Nyamugali
Amajyaruguru,Gakenke,Cyabingo,Rukore,Rugendabare
Amajyaruguru,Gakenke,Cyabingo,Rukore,Rukore
Amajyaruguru,Gakenke,Gakenke,Buheta,Mucuro
Amajyaruguru,Gakenke,Gakenke,Buheta,Murambi
Amajyaruguru,Gakenke,Gakenke,Buheta,Ndora
Amajyaruguru,Gakenke,Gakenke,Buheta,Rusebeya
Amajyaruguru,Gakenke,Gakenke,Kagoma,Bukanka
Amajyaruguru,Gakenke,Gakenke,Kagoma,Cyandago
Amajyaruguru,Gakenke,Gakenke,Kagoma,Gitenga
Amajyaruguru,Gakenke,Gakenke,Kagoma,Kamatare
Amajyaruguru,Gakenke,Gakenke,Kagoma,Murama
Amajyaruguru,Gakenke,Gakenke,Kagoma,Murambi
Amajyaruguru,Gakenke,Gakenke,Kagoma,Musave
Amajyaruguru,Gakenke,Gakenke,Kagoma,Ntobwe
Amajyaruguru,Gakenke,Gakenke,Kagoma,Rurambi
Amajyaruguru,Gakenke,Gakenke,Kagoma,Rusuri
Amajyaruguru,Gakenke,Gakenke,Nganzo,Bwimba
Amajyaruguru,Gakenke,Gakenke,Nganzo,Gahondo
Amajyaruguru,Gakenke,Gakenke,Nganzo,Gashigwe
Amajyaruguru,Gakenke,Gakenke,Nganzo,Gishyinguro
Amajyaruguru,Gakenke,Gakenke,Nganzo,Kaniga
Amajyaruguru,Gakenke,Gakenke,Nganzo,Kanyiramanyana
Amajyaruguru,Gakenke,Gakenke,Nganzo,Karambi
Amajyaruguru,Gakenke,Gakenke,Nganzo,Karehe
Amajyaruguru,Gakenke,Gakenke,Nganzo,Karuganda
Amajyaruguru,Gakenke,Gakenke,Nganzo,Mbizi
Amajyaruguru,Gakenke,Gakenke,Nganzo,Mbogo
Amajyaruguru,Gakenke,Gakenke,Nganzo,Muyira
Amajyaruguru,Gakenke,Gakenke,Nganzo,Ryabazungu
Amajyaruguru,Gakenke,Gakenke,Rusagara,Akarugamba
Amajyaruguru,Gakenke,Gakenke,Rusagara,Busingiryi
Amajyaruguru,Gakenke,Gakenke,Rusagara,Kabaya
Amajyaruguru,Gakenke,Gakenke,Rusagara,Kageyo
Amajyaruguru,Gakenke,Gakenke,Rusagara,Kakinungu
Amajyaruguru,Gakenke,Gakenke,Rusagara,Kivumu
Amajyaruguru,Gakenke,Gakenke,Rusagara,Mazinga
Amajyaruguru,Gakenke,Gakenke,Rusagara,Murambi
Amajyaruguru,Gakenke,Gakenke,Rusagara,Museke
Amajyaruguru,Gakenke,Gakenke,Rusagara,Nyamabuye
Amajyaruguru,Gakenke,Gakenke,Rusagara,Ruberano
Amajyaruguru,Gakenke,Gakenke,Rusagara,Sitwe
Amajyaruguru,Gakenke,Gakenke,Rusagara,Umujyi Wa Gakenke
Amajyaruguru,Gakenke,Gakenke,Buheta,Buyagiro
Amajyaruguru,Gakenke,Gakenke,Buheta,Gatwa
Amajyaruguru,Gakenke,Gakenke,Buheta,Gihemba
Amajyaruguru,Gakenke,Gakenke,Buheta,Gikerera
Amajyaruguru,Gakenke,Gakenke,Buheta,Karambi
Amajyaruguru,Gakenke,Gakenke,Buheta,Karorero
Amajyaruguru,Gakenke,Gashenyi,Rutabo,Gasanzwe
Amajyaruguru,Gakenke,Gashenyi,Rutabo,Kabwika
Amajyaruguru,Gakenke,Gashenyi,Rutabo,Kamurambo
Amajyaruguru,Gakenke,Gashenyi,Rutabo,Kanwa
Amajyaruguru,Gakenke,Gashenyi,Rutabo,Rubuga
Amajyaruguru,Gakenke,Gashenyi,Rutenderi,Gaseke
Amajyaruguru,Gakenke,Gashenyi,Rutenderi,Gatwa
Amajyaruguru,Gakenke,Gashenyi,Rutenderi,Gitaba
Amajyaruguru,Gakenke,Gashenyi,Rutenderi,Kabere
Amajyaruguru,Gakenke,Gashenyi,Rutenderi,Kabugomba
Amajyaruguru,Gakenke,Gashenyi,Rutenderi,Kibara
Amajyaruguru,Gakenke,Gashenyi,Rutenderi,Murambo
Amajyaruguru,Gakenke,Gashenyi,Taba,Busaro
Amajyaruguru,Gakenke,Gashenyi,Taba,Bushita
Amajyaruguru,Gakenke,Gashenyi,Taba,Gasharu
Amajyaruguru,Gakenke,Gashenyi,Taba,Gihanga
Amajyaruguru,Gakenke,Gashenyi,Taba,Kangomba
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Bwiyando
Amajyaruguru,Gakenke,Gashenyi,Taba,Kanteko
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Gashinge
Amajyaruguru,Gakenke,Gashenyi,Taba,Murambi
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Kadehero
Amajyaruguru,Gakenke,Gashenyi,Taba,Mwisha
Amajyaruguru,Gakenke,Gashenyi,Taba,Rutenderi
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Masoro
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Mukira
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Nyamure
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Rugarama
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Rugendabari
Amajyaruguru,Gakenke,Gashenyi,Nyacyina,Ruhore
Amajyaruguru,Gakenke,Gashenyi,Rukura,Gahihi
Amajyaruguru,Gakenke,Gashenyi,Rukura,Gikoro
Amajyaruguru,Gakenke,Gashenyi,Rukura,Kara
Amajyaruguru,Gakenke,Gashenyi,Rukura,Kirambo
Amajyaruguru,Gakenke,Gashenyi,Rukura,Murandi
Amajyaruguru,Gakenke,Gashenyi,Rukura,Nyamataha
Amajyaruguru,Gakenke,Gashenyi,Rutabo,Buhira
Amajyaruguru,Gakenke,Gashenyi,Rutabo,Buturuba
Amajyaruguru,Gakenke,Janja,Gatwa,Kinoko
Amajyaruguru,Gakenke,Janja,Gatwa,Murambi
Amajyaruguru,Gakenke,Janja,Gatwa,Mwanza
Amajyaruguru,Gakenke,Janja,Gatwa,Nyabushishiri
Amajyaruguru,Gakenke,Janja,Gatwa,Nyagisozi
Amajyaruguru,Gakenke,Janja,Karukungu,Buhimbi
Amajyaruguru,Gakenke,Janja,Karukungu,Cyifuzo
Amajyaruguru,Gakenke,Janja,Karukungu,Gitaba
Amajyaruguru,Gakenke,Janja,Karukungu,Karama
Amajyaruguru,Gakenke,Janja,Karukungu,Mugandu
Amajyaruguru,Gakenke,Janja,Karukungu,Rugeshi
Amajyaruguru,Gakenke,Janja,Karukungu,Rusasa
Amajyaruguru,Gakenke,Janja,Karukungu,Rutake
Amajyaruguru,Gakenke,Janja,Gakindo,Bukerera
Amajyaruguru,Gakenke,Janja,Gakindo,Bunyironko
Amajyaruguru,Gakenke,Janja,Gakindo,Kabusoro
Amajyaruguru,Gakenke,Janja,Gakindo,Kibonwa
Amajyaruguru,Gakenke,Janja,Gakindo,Rubona
Amajyaruguru,Gakenke,Janja,Gakindo,Rurumbya
Amajyaruguru,Gakenke,Janja,Gashyamba,Burega
Amajyaruguru,Gakenke,Janja,Gashyamba,Gatongo
Amajyaruguru,Gakenke,Janja,Gashyamba,Gitovu
Amajyaruguru,Gakenke,Janja,Gashyamba,Nyabikenke
Amajyaruguru,Gakenke,Janja,Gashyamba,Rwampali
Amajyaruguru,Gakenke,Janja,Gatwa,Buhanga
Amajyaruguru,Gakenke,Janja,Gatwa,Gitega
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Gasebeya
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Gashishi
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Gitwe
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Kabuye
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Kanshenge
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Kanyirantege
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Marira
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Nyarungu
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Raro
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Rugari
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Ruhehe
Amajyaruguru,Gakenke,Kamubuga,Kamubuga,Runeka
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Bucyaba
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Bugogo
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Kidomo
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Kintobo
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Njugi
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Nyamusongati
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Rugeshi
Amajyaruguru,Gakenke,Kamubuga,Kidomo,Rutagara
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Buhinda
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Gatare
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Horero
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Kabyaza
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Karingorera
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Mbatabata
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Mwasha
Amajyaruguru,Gakenke,Kamubuga,Mbatabata,Ryabirere
Amajyaruguru,Gakenke,Kamubuga,Rukore,Kabutwa
Amajyaruguru,Gakenke,Kamubuga,Rukore,Karangara
Amajyaruguru,Gakenke,Kamubuga,Rukore,Kinyababa
Amajyaruguru,Gakenke,Kamubuga,Rukore,Rungu
Amajyaruguru,Gakenke,Kamubuga,Rukore,Rusasa
Amajyaruguru,Gakenke,Kamubuga,Rukore,Rusumo
Amajyaruguru,Gakenke,Kamubuga,Rukore,Rwata
Amajyaruguru,Gakenke,Kamubuga,Rukore,Taba
Amajyaruguru,Gakenke,Karambo,Karambo,Bataga
Amajyaruguru,Gakenke,Karambo,Karambo,Bumbeja
Amajyaruguru,Gakenke,Karambo,Karambo,Bushumba
Amajyaruguru,Gakenke,Karambo,Karambo,Cyumba
Amajyaruguru,Gakenke,Karambo,Karambo,Gasovu
Amajyaruguru,Gakenke,Karambo,Karambo,Gatare
Amajyaruguru,Gakenke,Karambo,Karambo,Gatorero
Amajyaruguru,Gakenke,Karambo,Karambo,Gishingo
Amajyaruguru,Gakenke,Karambo,Karambo,Kigarama
Amajyaruguru,Gakenke,Karambo,Karambo,Mugamba
Amajyaruguru,Gakenke,Karambo,Karambo,Nyiramuhimba
Amajyaruguru,Gakenke,Karambo,Karambo,Rwamiko
Amajyaruguru,Gakenke,Karambo,Karambo,Ryarurimbura
Amajyaruguru,Gakenke,Karambo,Kirebe,Bukondo
Amajyaruguru,Gakenke,Karambo,Kirebe,Bukunga
Amajyaruguru,Gakenke,Karambo,Kirebe,Bukweto
Amajyaruguru,Gakenke,Karambo,Kirebe,Kabuye
Amajyaruguru,Gakenke,Karambo,Kirebe,Kavumu
Amajyaruguru,Gakenke,Karambo,Kirebe,Mubuga
Amajyaruguru,Gakenke,Karambo,Kirebe,Mwiyanike
Amajyaruguru,Gakenke,Karambo,Kirebe,Nyabigugu
Amajyaruguru,Gakenke,Karambo,Kanyanza,Gatembe
Amajyaruguru,Gakenke,Karambo,Kanyanza,Kabuhunu
Amajyaruguru,Gakenke,Karambo,Kanyanza,Kabutare
Amajyaruguru,Gakenke,Karambo,Kanyanza,Karambi
Amajyaruguru,Gakenke,Karambo,Kanyanza,Karenge
Amajyaruguru,Gakenke,Karambo,Kanyanza,Marembo
Amajyaruguru,Gakenke,Karambo,Kanyanza,Nyiramisabike
Amajyaruguru,Gakenke,Kivuruga,Cyintare,Bigogwe
Amajyaruguru,Gakenke,Kivuruga,Cyintare,Buhuga
Amajyaruguru,Gakenke,Kivuruga,Ruhinga,Kamomo
Amajyaruguru,Gakenke,Kivuruga,Ruhinga,Kavumu
Amajyaruguru,Gakenke,Kivuruga,Ruhinga,Kintarure
Amajyaruguru,Gakenke,Kivuruga,Ruhinga,Munyege
Amajyaruguru,Gakenke,Kivuruga,Ruhinga,Rugeshi
Amajyaruguru,Gakenke,Kivuruga,Ruhinga,Rwakirari
Amajyaruguru,Gakenke,Kivuruga,Sereri,Buhayo
Amajyaruguru,Gakenke,Kivuruga,Sereri,Kabara
Amajyaruguru,Gakenke,Kivuruga,Sereri,Kivuruga
Amajyaruguru,Gakenke,Kivuruga,Sereri,Masoro
Amajyaruguru,Gakenke,Kivuruga,Sereri,Musekera
Amajyaruguru,Gakenke,Kivuruga,Sereri,Ngarama
Amajyaruguru,Gakenke,Kivuruga,Cyintare,Cyintare
Amajyaruguru,Gakenke,Kivuruga,Cyintare,Nyarubuye
Amajyaruguru,Gakenke,Kivuruga,Gasiza,Bushoka
Amajyaruguru,Gakenke,Kivuruga,Gasiza,Kabuhoma
Amajyaruguru,Gakenke,Kivuruga,Gasiza,Kamwumba
Amajyaruguru,Gakenke,Kivuruga,Gasiza,Nturo
Amajyaruguru,Gakenke,Kivuruga,Gasiza,Nyarungu
Amajyaruguru,Gakenke,Kivuruga,Rugimbu,Gasave
Amajyaruguru,Gakenke,Kivuruga,Rugimbu,Karuhunge
Amajyaruguru,Gakenke,Kivuruga,Rugimbu,Mugali
Amajyaruguru,Gakenke,Kivuruga,Rugimbu,Rurambo
Amajyaruguru,Gakenke,Kivuruga,Rugimbu,Rutamba
Amajyaruguru,Gakenke,Kivuruga,Rugimbu,Rwamabare
Amajyaruguru,Gakenke,Kivuruga,Ruhinga,Buranga
Amajyaruguru,Gakenke,Mataba,Buyange,Gabiro
Amajyaruguru,Gakenke,Mataba,Buyange,Gashingiro
Amajyaruguru,Gakenke,Mataba,Buyange,Kabeza
Amajyaruguru,Gakenke,Mataba,Buyange,Kanamo
Amajyaruguru,Gakenke,Mataba,Buyange,Karambi
Amajyaruguru,Gakenke,Mataba,Buyange,Mubuga
Amajyaruguru,Gakenke,Mataba,Buyange,Nyamiyaga
Amajyaruguru,Gakenke,Mataba,Buyange,Rugendabari
Amajyaruguru,Gakenke,Mataba,Buyange,Ryarugema
Amajyaruguru,Gakenke,Mataba,Gikombe,Bugari
Amajyaruguru,Gakenke,Mataba,Gikombe,Bweramana
Amajyaruguru,Gakenke,Mataba,Gikombe,Gashyushya
Amajyaruguru,Gakenke,Mataba,Gikombe,Gatovu
Amajyaruguru,Gakenke,Mataba,Gikombe,Muhororo
Amajyaruguru,Gakenke,Mataba,Gikombe,Munini
Amajyaruguru,Gakenke,Mataba,Gikombe,Muyaga
Amajyaruguru,Gakenke,Mataba,Gikombe,Nyangoma
Amajyaruguru,Gakenke,Mataba,Gikombe,Ruganda
Amajyaruguru,Gakenke,Mataba,Gikombe,Ruhanga
Amajyaruguru,Gakenke,Mataba,Nyundo,Gihita
Amajyaruguru,Gakenke,Mataba,Nyundo,Gitaba
Amajyaruguru,Gakenke,Mataba,Nyundo,Kabuyora
Amajyaruguru,Gakenke,Mataba,Nyundo,Kagando
Amajyaruguru,Gakenke,Mataba,Nyundo,Karambi
Amajyaruguru,Gakenke,Mataba,Nyundo,Mataba
Amajyaruguru,Gakenke,Mataba,Nyundo,Mwanza
Amajyaruguru,Gakenke,Mataba,Nyundo,Nkurazo
Amajyaruguru,Gakenke,Minazi,Gasiho,Gahombo
Amajyaruguru,Gakenke,Minazi,Gasiho,Gahunda
Amajyaruguru,Gakenke,Minazi,Gasiho,Gasangwa
Amajyaruguru,Gakenke,Minazi,Gasiho,Gihinga
Amajyaruguru,Gakenke,Minazi,Gasiho,Kabarima
Amajyaruguru,Gakenke,Minazi,Gasiho,Kigeyo
Amajyaruguru,Gakenke,Minazi,Gasiho,Mbogo
Amajyaruguru,Gakenke,Minazi,Munyana,Gihororo
Amajyaruguru,Gakenke,Minazi,Munyana,Gitwa
Amajyaruguru,Gakenke,Minazi,Munyana,Kanka
Amajyaruguru,Gakenke,Minazi,Munyana,Kivuba
Amajyaruguru,Gakenke,Minazi,Munyana,Nyabitare
Amajyaruguru,Gakenke,Minazi,Murambi,Gisovu
Amajyaruguru,Gakenke,Minazi,Murambi,Kabuga
Amajyaruguru,Gakenke,Minazi,Murambi,Musave
Amajyaruguru,Gakenke,Minazi,Murambi,Nyanza
Amajyaruguru,Gakenke,Minazi,Murambi,Nyarubuye
Amajyaruguru,Gakenke,Minazi,Raba,Bukonde
Amajyaruguru,Gakenke,Minazi,Raba,Gaharo
Amajyaruguru,Gakenke,Minazi,Raba,Gitaragwe
Amajyaruguru,Gakenke,Minazi,Raba,Munihi
Amajyaruguru,Gakenke,Minazi,Raba,Mutara
Amajyaruguru,Gakenke,Minazi,Raba,Ndegamire
Amajyaruguru,Gakenke,Minazi,Raba,Sarabuye
Amajyaruguru,Gakenke,Mugunga,Munyana,Rwezamenyo
Amajyaruguru,Gakenke,Mugunga,Mutego,Kamasanze
Amajyaruguru,Gakenke,Mugunga,Mutego,Kamunyana
Amajyaruguru,Gakenke,Mugunga,Mutego,Karambo
Amajyaruguru,Gakenke,Mugunga,Mutego,Nganzo
Amajyaruguru,Gakenke,Mugunga,Mutego,Rutaraga
Amajyaruguru,Gakenke,Mugunga,Nkomane,Kabuga
Amajyaruguru,Gakenke,Mugunga,Nkomane,Kanaba
Amajyaruguru,Gakenke,Mugunga,Nkomane,Nemba
Amajyaruguru,Gakenke,Mugunga,Nkomane,Nyagasozi
Amajyaruguru,Gakenke,Mugunga,Nkomane,Rusebeya
Amajyaruguru,Gakenke,Mugunga,Rutabo,Gacemeri
Amajyaruguru,Gakenke,Mugunga,Rutabo,Gasovu
Amajyaruguru,Gakenke,Mugunga,Rutabo,Gatonde
Amajyaruguru,Gakenke,Mugunga,Rutabo,Kabuhoro
Amajyaruguru,Gakenke,Mugunga,Rutabo,Muhororo
Amajyaruguru,Gakenke,Mugunga,Rutenderi,Kiraro
Amajyaruguru,Gakenke,Mugunga,Rutenderi,Nyakazenga
Amajyaruguru,Gakenke,Mugunga,Rutenderi,Nyundo
Amajyaruguru,Gakenke,Mugunga,Rutenderi,Rubona
Amajyaruguru,Gakenke,Mugunga,Rwamambe,Biraro
Amajyaruguru,Gakenke,Mugunga,Rwamambe,Bushoka
Amajyaruguru,Gakenke,Mugunga,Rwamambe,Gashubi
Amajyaruguru,Gakenke,Mugunga,Rwamambe,Kabiganda
Amajyaruguru,Gakenke,Mugunga,Gahinga,Cyinama
Amajyaruguru,Gakenke,Mugunga,Rwamambe,Kanyinya
Amajyaruguru,Gakenke,Mugunga,Gahinga,Giheta
Amajyaruguru,Gakenke,Mugunga,Gahinga,Nyagahondo
Amajyaruguru,Gakenke,Mugunga,Gahinga,Nyakagezi
Amajyaruguru,Gakenke,Mugunga,Gahinga,Rwimpiri
Amajyaruguru,Gakenke,Mugunga,Munyana,Cyarubayi
Amajyaruguru,Gakenke,Mugunga,Munyana,Karambi
Amajyaruguru,Gakenke,Mugunga,Munyana,Muhororo
Amajyaruguru,Gakenke,Mugunga,Munyana,Nturo
Amajyaruguru,Gakenke,Muhondo,Bwenda,Nketsi
Amajyaruguru,Gakenke,Muhondo,Gasiza,Gahabwa
Amajyaruguru,Gakenke,Muhondo,Gasiza,Gahinga
Amajyaruguru,Gakenke,Muhondo,Gasiza,Gahondo
Amajyaruguru,Gakenke,Muhondo,Gasiza,Gasiza
Amajyaruguru,Gakenke,Muhondo,Gasiza,Kabeza
Amajyaruguru,Gakenke,Muhondo,Gihinga,Base
Amajyaruguru,Gakenke,Muhondo,Gihinga,Gihinga
Amajyaruguru,Gakenke,Muhondo,Gihinga,Karehe
Amajyaruguru,Gakenke,Muhondo,Gihinga,Samuduha
Amajyaruguru,Gakenke,Muhondo,Gihinga,Taba
Amajyaruguru,Gakenke,Muhondo,Huro,Cura
Amajyaruguru,Gakenke,Muhondo,Huro,Gitwa
Amajyaruguru,Gakenke,Muhondo,Huro,Huro
Amajyaruguru,Gakenke,Muhondo,Huro,Kabuga
Amajyaruguru,Gakenke,Muhondo,Huro,Rubona
Amajyaruguru,Gakenke,Muhondo,Musagara,Akara
Amajyaruguru,Gakenke,Muhondo,Musagara,Cyenda
Amajyaruguru,Gakenke,Muhondo,Musagara,Giteme
Amajyaruguru,Gakenke,Muhondo,Musagara,Karobagire
Amajyaruguru,Gakenke,Muhondo,Musenyi,Buhinya
Amajyaruguru,Gakenke,Muhondo,Musenyi,Gakuyu
Amajyaruguru,Gakenke,Muhondo,Musenyi,Kigali
Amajyaruguru,Gakenke,Muhondo,Musenyi,Musenyi
Amajyaruguru,Gakenke,Muhondo,Ruganda,Gisozi
Amajyaruguru,Gakenke,Muhondo,Ruganda,Kinyonzo
Amajyaruguru,Gakenke,Muhondo,Ruganda,Mubuga
Amajyaruguru,Gakenke,Muhondo,Ruganda,Ranzi
Amajyaruguru,Gakenke,Muhondo,Ruganda,Ruganda
Amajyaruguru,Gakenke,Muhondo,Rwinkuba,Cyimbogo
Amajyaruguru,Gakenke,Muhondo,Rwinkuba,Kanyana
Amajyaruguru,Gakenke,Muhondo,Rwinkuba,Ruhorobero
Amajyaruguru,Gakenke,Muhondo,Busake,Busake
Amajyaruguru,Gakenke,Muhondo,Busake,Gikikira
Amajyaruguru,Gakenke,Muhondo,Busake,Kibirizi
Amajyaruguru,Gakenke,Muhondo,Busake,Nyakabanda
Amajyaruguru,Gakenke,Muhondo,Bwenda,Gahama
Amajyaruguru,Gakenke,Muhondo,Bwenda,Gatare
Amajyaruguru,Gakenke,Muhondo,Bwenda,Gitaba
Amajyaruguru,Gakenke,Muhondo,Bwenda,Kimanama
